city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target
0.91,0.0,2.0,2.0,0,0,1,44,0
0.92,1.0,0.0,2.0,14,75,5,27,0
0.92,1.0,0.0,2.0,11,10000,5,34,0
0.92,1.0,0.0,2.0,11,75,3,17,0
0.92,0.0,0.0,2.0,3,250,3,40,0
0.624,0.0,2.0,3.0,3,0,1,20,1
0.939,0.0,2.0,2.0,7,0,2,31,1
0.762,1.0,0.0,3.0,8,2500,1,45,0
0.925,1.0,0.0,2.0,8,75,2,85,0
0.6659999999999999,1.0,0.0,2.0,6,75,1,110,0
0.802,1.0,0.0,3.0,11,0,2,35,0
0.762,1.0,2.0,2.0,12,250,3,6,0
0.92,1.0,0.0,3.0,15,2500,4,11,0
0.804,1.0,0.0,3.0,21,0,1,61,1
0.897,1.0,0.0,3.0,6,25,1,91,0
0.767,1.0,0.0,2.0,21,5,2,28,0
0.92,1.0,0.0,3.0,21,250,2,18,0
0.926,0.0,0.0,1.0,5,75,2,256,0
0.92,1.0,2.0,2.0,6,7500,2,26,0
0.92,1.0,0.0,3.0,5,10000,4,168,1
0.762,0.0,0.0,2.0,2,2500,0,26,0
0.926,1.0,0.0,3.0,16,250,5,37,0
0.767,0.0,2.0,1.0,4,0,2,17,1
0.887,1.0,0.0,2.0,21,0,4,42,1
0.926,0.0,2.0,2.0,10,0,0,67,0
0.91,1.0,0.0,2.0,13,0,5,40,0
0.895,1.0,0.0,2.0,12,2500,5,14,0
0.624,0.0,0.0,2.0,4,750,1,218,0
0.91,1.0,0.0,2.0,13,75,1,8,0
0.92,1.0,2.0,3.0,8,25,1,38,0
0.915,1.0,0.0,2.0,8,2500,2,26,0
0.624,1.0,0.0,3.0,13,10000,2,22,0
0.91,1.0,0.0,2.0,9,250,1,50,0
0.92,1.0,0.0,3.0,21,75,5,120,1
0.762,1.0,0.0,2.0,9,250,1,100,0
0.624,1.0,2.0,2.0,4,75,4,198,1
0.92,1.0,0.0,2.0,3,5,2,18,1
0.92,1.0,0.0,3.0,21,0,4,80,1
0.802,0.0,1.0,2.0,3,75,1,144,1
0.754,1.0,0.0,3.0,21,0,5,41,0
0.92,1.0,2.0,3.0,9,25,1,54,0
0.698,1.0,2.0,3.0,21,10000,1,28,0
0.91,1.0,0.0,2.0,21,10000,1,20,0
0.878,0.0,0.0,2.0,14,75,3,45,0
0.92,1.0,2.0,3.0,6,10000,3,55,0
0.91,1.0,0.0,2.0,5,75,3,28,0
0.939,1.0,0.0,3.0,6,250,1,96,0
0.624,0.0,2.0,2.0,1,0,0,18,1
0.682,0.0,2.0,2.0,9,0,1,42,0
0.624,1.0,0.0,2.0,6,10000,2,47,1
0.939,1.0,0.0,3.0,10,0,1,66,0
0.92,1.0,0.0,2.0,4,10000,2,8,0
0.92,1.0,0.0,2.0,21,0,5,40,1
0.926,1.0,0.0,2.0,8,750,0,53,0
0.92,1.0,0.0,3.0,21,10000,5,42,0
0.92,1.0,0.0,3.0,7,7500,4,8,0
0.92,1.0,0.0,2.0,8,250,1,128,0
0.92,1.0,0.0,2.0,5,75,2,25,1
0.55,1.0,2.0,3.0,4,250,2,37,1
0.926,1.0,2.0,3.0,9,75,1,88,0
0.624,0.0,0.0,2.0,6,10000,0,21,1
0.92,1.0,0.0,2.0,4,250,1,90,0
0.8959999999999999,0.0,0.0,1.0,3,250,5,10,0
0.92,1.0,0.0,0.0,12,0,1,70,1
0.92,0.0,0.0,3.0,6,2500,1,106,1
0.769,1.0,0.0,2.0,9,250,5,35,1
0.804,0.0,2.0,2.0,3,0,0,73,1
0.924,0.0,2.0,2.0,13,0,3,41,1
0.91,1.0,0.0,2.0,7,2500,4,22,0
0.926,1.0,0.0,3.0,12,2500,1,82,0
0.913,1.0,0.0,1.0,8,250,1,20,0
0.92,1.0,0.0,2.0,8,10000,2,44,0
0.92,1.0,0.0,2.0,7,10000,1,107,0
0.92,1.0,0.0,2.0,21,0,1,19,1
0.624,1.0,2.0,2.0,3,25,5,116,1
0.92,0.0,2.0,1.0,5,10000,1,55,0
0.939,1.0,0.0,2.0,12,2500,1,42,0
0.624,1.0,0.0,3.0,4,5,1,78,1
0.926,1.0,0.0,2.0,21,0,5,114,0
0.926,1.0,0.0,3.0,21,250,5,56,0
0.897,1.0,0.0,2.0,7,7500,5,15,0
0.92,0.0,0.0,2.0,6,250,1,54,0
0.899,1.0,0.0,2.0,8,250,2,114,0
0.6659999999999999,1.0,0.0,2.0,21,0,1,29,0
0.493,0.0,2.0,2.0,2,0,1,33,1
0.91,0.0,0.0,2.0,8,75,4,23,0
0.624,1.0,0.0,2.0,11,75,1,206,1
0.926,0.0,0.0,3.0,6,75,1,76,0
0.899,0.0,0.0,2.0,21,25,5,24,0
0.884,1.0,0.0,2.0,13,25,2,101,0
0.878,0.0,2.0,3.0,9,250,2,56,0
0.92,1.0,0.0,3.0,10,10000,1,21,0
0.92,1.0,0.0,2.0,7,10000,1,77,0
0.926,1.0,0.0,1.0,4,75,1,14,0
0.92,1.0,0.0,2.0,13,75,1,326,0
0.92,1.0,0.0,2.0,21,75,1,20,1
0.84,1.0,2.0,2.0,9,25,1,34,0
0.624,1.0,0.0,2.0,21,0,2,31,1
0.91,1.0,2.0,2.0,5,0,4,52,0
0.804,1.0,1.0,2.0,5,250,1,326,0
0.926,1.0,0.0,2.0,4,10000,1,19,0
0.555,1.0,0.0,2.0,11,250,1,124,1
0.769,0.0,0.0,2.0,11,0,2,18,1
0.897,0.0,0.0,3.0,21,750,5,4,0
0.926,1.0,0.0,4.0,18,2500,4,122,0
0.926,1.0,2.0,1.0,7,0,2,82,0
0.887,0.0,0.0,1.0,4,0,0,37,0
0.804,0.0,2.0,2.0,2,0,2,116,1
0.6890000000000001,0.0,2.0,1.0,1,0,0,27,0
0.92,1.0,0.0,2.0,15,25,4,42,0
0.794,0.0,2.0,3.0,15,2500,1,33,0
0.698,0.0,2.0,1.0,7,0,0,28,0
0.91,0.0,2.0,1.0,12,0,0,42,0
0.855,0.0,2.0,2.0,3,0,2,17,1
0.91,1.0,0.0,2.0,2,25,1,163,0
0.92,1.0,0.0,2.0,4,75,1,58,0
0.91,1.0,1.0,2.0,10,75,4,206,0
0.92,0.0,0.0,2.0,10,10000,1,57,0
0.55,1.0,0.0,2.0,7,750,1,40,1
0.624,0.0,0.0,1.0,4,0,1,28,1
0.939,1.0,2.0,1.0,2,5,1,30,0
0.92,1.0,0.0,2.0,12,25,1,34,0
0.624,0.0,2.0,1.0,3,2500,0,44,0
0.92,1.0,0.0,2.0,1,10000,1,28,0
0.866,1.0,0.0,4.0,21,0,0,154,0
0.878,0.0,2.0,2.0,3,0,1,26,1
0.903,1.0,1.0,2.0,21,10000,5,6,0
0.691,0.0,0.0,2.0,10,10000,1,32,0
0.91,1.0,0.0,1.0,1,0,0,96,0
0.92,1.0,0.0,2.0,14,0,1,70,1
0.624,0.0,2.0,1.0,7,0,0,4,0
0.92,1.0,0.0,2.0,14,10000,5,290,0
0.92,1.0,0.0,2.0,2,250,1,168,0
0.92,1.0,0.0,2.0,21,0,5,55,1
0.735,1.0,2.0,2.0,6,0,1,42,0
0.926,1.0,0.0,1.0,11,0,1,34,0
0.698,0.0,1.0,1.0,2,75,1,16,0
0.91,1.0,0.0,2.0,14,2500,1,8,0
0.926,0.0,0.0,1.0,4,0,0,63,0
0.92,1.0,0.0,2.0,6,10000,1,21,0
0.926,1.0,0.0,3.0,9,75,2,123,0
0.55,0.0,0.0,2.0,1,0,1,7,0
0.55,1.0,0.0,2.0,8,0,1,23,1
0.624,1.0,0.0,2.0,5,25,3,48,1
0.742,1.0,0.0,2.0,4,25,1,188,0
0.92,1.0,0.0,2.0,12,75,2,42,0
0.893,1.0,0.0,1.0,16,25,5,73,0
0.92,1.0,0.0,2.0,21,10000,5,156,1
0.624,1.0,0.0,2.0,5,250,1,103,1
0.794,0.0,0.0,3.0,1,0,1,15,0
0.624,1.0,2.0,2.0,6,75,3,74,1
0.92,1.0,0.0,2.0,17,250,1,39,0
0.855,1.0,0.0,2.0,12,750,1,96,0
0.884,1.0,0.0,2.0,21,2500,5,70,0
0.91,1.0,0.0,3.0,16,75,0,4,0
0.624,1.0,2.0,2.0,3,75,3,51,0
0.92,1.0,0.0,2.0,18,10000,2,6,0
0.893,1.0,2.0,1.0,9,0,2,68,0
0.91,0.0,0.0,4.0,9,2500,5,90,0
0.624,1.0,2.0,2.0,5,75,1,71,1
0.92,1.0,0.0,2.0,4,75,1,145,0
0.855,0.0,0.0,3.0,3,75,2,9,0
0.92,1.0,0.0,2.0,10,250,4,26,0
0.939,1.0,0.0,1.0,4,10000,2,42,0
0.92,1.0,0.0,3.0,18,0,1,45,1
0.897,0.0,0.0,4.0,12,0,2,53,0
0.92,1.0,2.0,3.0,15,75,2,166,0
0.8270000000000001,1.0,2.0,2.0,21,250,5,72,0
0.555,1.0,1.0,3.0,21,10000,3,135,1
0.624,0.0,0.0,3.0,6,750,5,138,1
0.92,1.0,0.0,2.0,7,250,5,31,0
0.92,1.0,0.0,2.0,21,10000,5,25,0
0.939,1.0,0.0,3.0,2,10000,1,28,0
0.926,1.0,0.0,3.0,21,5,5,8,0
0.92,0.0,0.0,2.0,4,75,1,32,0
0.624,1.0,0.0,2.0,3,250,1,77,1
0.92,0.0,0.0,0.0,10,0,0,53,0
0.804,1.0,0.0,3.0,13,25,1,12,0
0.843,1.0,0.0,3.0,7,75,1,6,1
0.802,1.0,0.0,2.0,4,5,1,31,0
0.738,1.0,0.0,3.0,13,2500,5,66,1
0.92,1.0,0.0,4.0,21,750,5,184,0
0.92,0.0,0.0,3.0,8,7500,1,113,0
0.527,1.0,0.0,2.0,21,0,0,94,0
0.92,1.0,2.0,2.0,10,250,3,39,0
0.923,0.0,2.0,2.0,2,250,1,61,0
0.7759999999999999,1.0,0.0,2.0,16,750,2,103,0
0.92,1.0,0.0,2.0,20,10000,1,7,0
0.92,0.0,0.0,2.0,3,10000,2,28,0
0.624,1.0,0.0,2.0,15,75,0,80,0
0.92,1.0,1.0,2.0,3,10000,2,11,0
0.624,1.0,0.0,2.0,2,25,2,89,1
0.624,1.0,0.0,3.0,4,250,1,32,1
0.91,1.0,0.0,2.0,5,75,1,19,0
0.92,1.0,0.0,0.0,9,5,2,157,0
0.92,1.0,0.0,2.0,4,10000,0,110,0
0.926,1.0,0.0,1.0,20,2500,5,90,0
0.92,1.0,2.0,3.0,8,10000,1,80,0
0.92,1.0,0.0,2.0,21,10000,4,20,0
0.7759999999999999,1.0,0.0,3.0,7,10000,1,56,0
0.926,1.0,0.0,3.0,21,10000,5,109,0
0.91,1.0,0.0,2.0,11,250,2,118,0
0.682,0.0,0.0,2.0,2,0,1,72,1
0.878,1.0,0.0,3.0,10,10000,3,9,0
0.754,0.0,0.0,2.0,9,10000,5,15,0
0.913,1.0,0.0,2.0,3,0,1,28,0
0.899,1.0,0.0,2.0,10,2500,0,48,0
0.92,1.0,0.0,2.0,6,25,1,9,0
0.92,0.0,2.0,1.0,4,0,1,111,1
0.926,1.0,0.0,2.0,14,75,5,28,0
0.92,0.0,0.0,2.0,21,0,1,17,1
0.624,1.0,0.0,2.0,7,10000,1,109,0
0.924,1.0,0.0,3.0,21,10000,3,35,0
0.55,1.0,0.0,2.0,6,25,1,3,0
0.92,0.0,0.0,0.0,1,0,0,192,0
0.949,0.0,0.0,3.0,21,5,5,136,0
0.92,1.0,0.0,2.0,16,250,0,34,0
0.91,1.0,2.0,2.0,9,0,5,48,0
0.887,1.0,1.0,2.0,4,75,4,94,0
0.624,1.0,0.0,2.0,4,75,1,172,1
0.893,0.0,0.0,2.0,21,250,3,166,0
0.92,1.0,0.0,2.0,15,250,2,28,1
0.926,0.0,0.0,3.0,15,250,4,42,0
0.897,0.0,2.0,2.0,0,0,0,18,1
0.92,1.0,0.0,2.0,10,10000,3,18,0
0.92,0.0,0.0,2.0,3,25,5,9,0
0.8270000000000001,0.0,0.0,2.0,2,5,1,62,0
0.89,1.0,0.0,0.0,7,25,2,20,0
0.804,1.0,0.0,2.0,15,2500,1,51,0
0.92,1.0,0.0,3.0,10,75,1,16,0
0.624,0.0,2.0,2.0,5,0,0,16,0
0.925,1.0,0.0,2.0,21,10000,1,108,0
0.698,0.0,0.0,2.0,3,0,1,326,1
0.92,1.0,0.0,2.0,2,0,1,10,1
0.92,0.0,2.0,1.0,5,0,0,53,0
0.91,1.0,0.0,2.0,9,25,1,17,0
0.92,1.0,0.0,2.0,21,0,5,56,1
0.915,1.0,0.0,2.0,9,25,1,20,0
0.887,1.0,0.0,3.0,17,75,5,14,0
0.92,0.0,0.0,3.0,7,0,4,16,0
0.624,0.0,2.0,2.0,6,0,0,61,1
0.92,1.0,0.0,2.0,10,0,1,57,1
0.743,0.0,2.0,1.0,4,0,0,22,0
0.92,1.0,0.0,3.0,4,7500,1,127,0
0.92,1.0,0.0,2.0,21,10000,5,26,0
0.6890000000000001,0.0,2.0,1.0,1,0,1,30,1
0.92,1.0,0.0,2.0,16,75,5,27,0
0.897,1.0,0.0,3.0,7,2500,1,34,0
0.92,1.0,0.0,2.0,17,0,1,48,1
0.92,1.0,0.0,2.0,12,7500,4,62,0
0.92,1.0,0.0,2.0,16,2500,1,54,0
0.926,0.0,2.0,2.0,8,0,0,9,0
0.91,1.0,0.0,3.0,21,0,1,144,0
0.92,1.0,1.0,2.0,21,75,3,42,0
0.91,1.0,0.0,2.0,4,250,1,44,0
0.913,1.0,1.0,2.0,8,75,1,28,0
0.893,0.0,0.0,1.0,15,5,2,46,0
0.92,1.0,0.0,4.0,21,0,5,25,0
0.926,1.0,0.0,3.0,12,250,5,154,0
0.624,1.0,0.0,2.0,3,75,2,25,0
0.939,0.0,2.0,1.0,3,75,1,30,0
0.926,0.0,0.0,2.0,14,75,0,68,0
0.92,1.0,0.0,2.0,8,2500,5,84,0
0.769,1.0,2.0,2.0,5,0,1,19,0
0.92,1.0,0.0,2.0,6,10000,1,166,0
0.527,1.0,0.0,2.0,9,5,2,145,0
0.921,1.0,0.0,2.0,21,25,1,35,0
0.89,1.0,0.0,2.0,16,25,1,22,0
0.926,0.0,2.0,1.0,6,0,0,45,0
0.92,0.0,2.0,1.0,4,10000,1,4,0
0.738,1.0,0.0,3.0,12,250,1,216,0
0.767,0.0,2.0,0.0,3,0,1,50,1
0.848,1.0,0.0,2.0,6,250,4,139,0
0.92,1.0,0.0,2.0,21,2500,0,8,0
0.926,0.0,0.0,3.0,21,10000,0,52,0
0.698,1.0,0.0,2.0,11,75,4,39,0
0.856,1.0,0.0,2.0,5,75,1,83,0
0.92,1.0,0.0,2.0,11,25,1,4,0
0.91,1.0,0.0,3.0,10,10000,1,18,0
0.767,0.0,2.0,1.0,3,0,0,49,0
0.624,1.0,0.0,3.0,9,10000,1,166,0
0.926,1.0,0.0,3.0,5,25,1,32,0
0.887,1.0,0.0,0.0,4,25,1,14,0
0.92,1.0,0.0,1.0,5,250,1,140,0
0.91,1.0,0.0,2.0,21,750,2,20,1
0.92,1.0,0.0,2.0,13,750,3,23,0
0.698,0.0,2.0,2.0,3,0,1,45,1
0.92,1.0,0.0,2.0,21,25,5,52,0
0.92,1.0,1.0,2.0,19,2500,5,142,0
0.92,1.0,0.0,4.0,9,2500,1,131,0
0.92,1.0,0.0,2.0,10,2500,1,314,0
0.92,0.0,2.0,2.0,0,75,1,196,1
0.624,1.0,0.0,2.0,4,75,1,27,0
0.92,0.0,2.0,2.0,6,0,2,82,0
0.843,1.0,0.0,2.0,10,25,5,21,1
0.624,1.0,0.0,2.0,4,250,2,94,1
0.866,1.0,0.0,3.0,21,250,2,78,0
0.92,1.0,0.0,2.0,21,0,2,105,0
0.479,1.0,0.0,2.0,4,10000,1,22,0
0.91,1.0,0.0,1.0,9,25,2,12,0
0.479,0.0,1.0,3.0,9,0,1,99,1
0.897,1.0,0.0,3.0,16,0,4,76,0
0.92,1.0,0.0,2.0,4,250,3,162,0
0.887,0.0,1.0,2.0,5,0,3,54,0
0.91,0.0,0.0,2.0,21,0,0,78,0
0.92,1.0,0.0,2.0,14,0,5,140,1
0.624,1.0,0.0,2.0,4,750,1,5,1
0.754,1.0,1.0,2.0,8,0,3,110,1
0.92,0.0,0.0,2.0,5,0,5,13,1
0.926,0.0,2.0,2.0,4,0,0,37,0
0.92,1.0,0.0,2.0,21,750,0,3,0
0.926,1.0,0.0,1.0,7,75,1,85,0
0.939,1.0,0.0,2.0,21,10000,4,94,0
0.624,1.0,1.0,2.0,3,0,1,9,1
0.92,1.0,2.0,1.0,6,250,3,167,0
0.897,1.0,0.0,3.0,9,10000,1,14,0
0.804,0.0,2.0,1.0,3,2500,1,4,0
0.843,0.0,0.0,4.0,9,10000,1,87,0
0.624,1.0,0.0,2.0,15,10000,0,17,0
0.91,1.0,0.0,4.0,21,250,1,23,0
0.92,0.0,0.0,4.0,21,2500,5,19,0
0.762,0.0,0.0,3.0,9,10000,5,10,0
0.903,0.0,0.0,4.0,21,2500,5,92,0
0.624,0.0,2.0,3.0,4,0,0,43,1
0.893,0.0,0.0,3.0,8,75,2,68,0
0.804,0.0,2.0,2.0,4,0,0,33,0
0.754,1.0,0.0,2.0,11,0,2,154,1
0.855,1.0,0.0,2.0,10,5,2,51,0
0.92,1.0,0.0,2.0,21,250,5,45,0
0.92,1.0,0.0,1.0,4,0,0,56,0
0.64,1.0,0.0,2.0,9,5,5,30,0
0.893,1.0,0.0,2.0,13,75,1,50,1
0.92,0.0,0.0,1.0,4,0,2,14,0
0.878,1.0,0.0,3.0,21,2500,5,163,0
0.893,1.0,0.0,3.0,8,10000,0,17,0
0.92,1.0,0.0,3.0,21,750,1,52,0
0.92,1.0,0.0,2.0,18,75,1,120,0
0.624,0.0,2.0,1.0,6,0,0,44,1
0.92,1.0,0.0,2.0,10,250,5,67,0
0.624,1.0,0.0,2.0,5,7500,4,151,1
0.897,1.0,0.0,3.0,5,10000,1,256,1
0.6659999999999999,1.0,0.0,2.0,6,250,2,14,0
0.84,0.0,0.0,1.0,3,0,0,14,0
0.624,1.0,0.0,2.0,8,75,3,81,1
0.624,1.0,2.0,2.0,0,750,1,22,0
0.92,0.0,0.0,4.0,7,750,4,28,0
0.754,1.0,0.0,2.0,15,2500,1,42,0
0.7759999999999999,0.0,2.0,2.0,9,0,1,50,0
0.92,1.0,0.0,2.0,21,25,1,105,0
0.624,1.0,0.0,3.0,8,250,0,162,1
0.743,1.0,0.0,2.0,13,250,4,6,0
0.92,0.0,0.0,3.0,2,5,1,43,0
0.939,1.0,0.0,2.0,4,10000,2,41,0
0.624,1.0,0.0,2.0,11,10000,1,40,0
0.836,1.0,0.0,2.0,14,75,2,50,0
0.804,1.0,0.0,3.0,21,750,1,21,0
0.698,1.0,2.0,2.0,3,0,1,83,1
0.91,1.0,0.0,2.0,5,7500,1,14,0
0.682,1.0,0.0,2.0,15,0,1,26,0
0.897,1.0,0.0,3.0,21,0,1,90,0
0.91,0.0,2.0,2.0,2,5,2,122,0
0.899,0.0,2.0,1.0,0,0,0,37,0
0.92,1.0,0.0,4.0,21,2500,5,5,1
0.92,1.0,0.0,2.0,10,250,1,78,0
0.893,1.0,2.0,1.0,5,0,2,36,1
0.855,1.0,0.0,3.0,6,75,1,156,0
0.91,0.0,0.0,2.0,20,2500,2,14,0
0.92,1.0,0.0,2.0,6,75,1,24,0
0.92,1.0,0.0,2.0,21,10000,5,97,1
0.939,1.0,0.0,2.0,6,7500,2,19,0
0.92,1.0,0.0,2.0,19,250,1,57,1
0.8270000000000001,0.0,2.0,2.0,12,0,0,3,0
0.767,0.0,2.0,3.0,9,250,5,24,1
0.92,0.0,0.0,3.0,21,250,5,34,0
0.92,1.0,0.0,2.0,3,75,1,18,0
0.624,1.0,2.0,2.0,7,250,2,53,1
0.91,1.0,0.0,2.0,21,75,2,84,0
0.92,1.0,2.0,1.0,4,0,1,154,0
0.92,1.0,0.0,1.0,21,0,2,35,0
0.92,0.0,0.0,2.0,19,0,5,14,1
0.92,0.0,0.0,2.0,3,0,1,97,1
0.624,1.0,0.0,3.0,15,10000,1,75,0
0.92,1.0,0.0,2.0,21,75,5,39,0
0.92,0.0,2.0,2.0,7,0,0,109,1
0.926,0.0,1.0,2.0,5,10000,1,58,0
0.91,0.0,2.0,2.0,3,0,0,35,1
0.92,1.0,0.0,2.0,5,250,2,22,0
0.624,1.0,0.0,2.0,15,10000,5,85,0
0.624,1.0,2.0,0.0,2,250,2,50,1
0.92,1.0,0.0,2.0,4,750,3,127,1
0.92,1.0,0.0,2.0,9,250,5,276,0
0.92,1.0,0.0,3.0,11,10000,2,16,0
0.903,1.0,0.0,3.0,12,250,1,14,0
0.92,1.0,0.0,2.0,15,750,2,64,0
0.926,0.0,2.0,3.0,5,0,1,10,1
0.8959999999999999,1.0,0.0,3.0,13,7500,2,88,0
0.92,1.0,0.0,3.0,5,750,5,46,0
0.92,1.0,0.0,2.0,10,750,4,29,0
0.743,1.0,0.0,2.0,16,0,2,31,0
0.925,1.0,0.0,2.0,2,250,1,9,0
0.926,1.0,0.0,4.0,21,75,2,28,1
0.92,1.0,0.0,2.0,16,10000,2,121,0
0.939,0.0,0.0,1.0,1,2500,1,83,1
0.897,1.0,0.0,2.0,18,750,5,23,0
0.624,1.0,2.0,1.0,9,250,1,28,0
0.898,0.0,2.0,2.0,6,0,0,47,0
0.856,1.0,0.0,3.0,12,75,1,162,0
0.55,1.0,0.0,2.0,5,25,1,45,0
0.878,0.0,0.0,0.0,2,0,0,47,0
0.866,1.0,0.0,3.0,8,250,2,32,0
0.92,1.0,0.0,3.0,21,2500,5,24,0
0.624,0.0,2.0,3.0,6,0,1,3,1
0.92,1.0,0.0,2.0,21,750,1,28,0
0.624,0.0,2.0,1.0,5,0,0,18,0
0.698,1.0,1.0,2.0,5,0,1,17,0
0.855,0.0,0.0,1.0,8,0,1,80,0
0.926,0.0,0.0,1.0,8,0,0,124,0
0.92,1.0,0.0,2.0,5,250,5,91,1
0.92,1.0,2.0,2.0,16,25,1,46,1
0.926,0.0,2.0,3.0,19,0,5,13,1
0.897,1.0,0.0,3.0,12,250,4,136,0
0.92,1.0,0.0,2.0,19,0,5,3,1
0.92,1.0,0.0,2.0,13,10000,1,94,1
0.843,1.0,0.0,2.0,17,75,1,70,1
0.92,0.0,0.0,2.0,11,75,4,60,0
0.926,1.0,0.0,2.0,14,0,1,65,1
0.624,1.0,0.0,2.0,2,0,1,65,1
0.527,1.0,1.0,3.0,8,75,5,37,0
0.624,1.0,0.0,2.0,3,75,1,57,1
0.926,0.0,1.0,2.0,5,10000,1,10,0
0.913,1.0,0.0,2.0,0,5,1,18,1
0.5579999999999999,1.0,0.0,2.0,4,25,1,11,1
0.92,0.0,0.0,1.0,9,0,0,20,0
0.92,1.0,0.0,4.0,21,5,0,144,0
0.91,1.0,0.0,3.0,5,5,0,152,0
0.855,1.0,0.0,2.0,10,0,4,13,0
0.92,1.0,0.0,2.0,3,75,1,42,0
0.92,0.0,0.0,1.0,4,0,0,55,0
0.92,1.0,0.0,2.0,9,25,1,24,0
0.92,1.0,0.0,2.0,14,25,5,188,0
0.698,0.0,2.0,2.0,2,0,0,18,1
0.92,1.0,0.0,2.0,17,10000,3,155,0
0.923,1.0,0.0,2.0,4,0,1,316,0
0.92,1.0,0.0,2.0,20,0,1,55,1
0.91,1.0,0.0,3.0,21,5,2,130,0
0.8270000000000001,1.0,0.0,2.0,7,250,1,10,0
0.754,1.0,0.0,3.0,21,5,5,46,0
0.92,1.0,0.0,3.0,21,10000,5,38,0
0.926,1.0,0.0,2.0,14,25,4,22,1
0.55,0.0,2.0,2.0,4,25,1,156,1
0.92,0.0,2.0,1.0,4,0,1,28,1
0.92,1.0,0.0,2.0,5,2500,1,99,0
0.92,0.0,2.0,2.0,4,10000,2,72,0
0.92,1.0,0.0,2.0,12,250,1,20,0
0.743,1.0,0.0,3.0,21,2500,3,178,0
0.897,0.0,2.0,4.0,14,25,1,12,1
0.924,1.0,0.0,2.0,21,2500,4,50,0
0.92,1.0,0.0,2.0,11,750,1,32,0
0.878,1.0,0.0,2.0,16,250,2,6,0
0.897,1.0,0.0,2.0,21,2500,4,6,0
0.92,0.0,0.0,2.0,0,0,5,125,1
0.698,0.0,2.0,2.0,6,0,1,150,0
0.698,1.0,0.0,2.0,3,0,1,47,1
0.92,1.0,0.0,2.0,5,250,1,48,0
0.624,1.0,0.0,2.0,5,0,2,55,1
0.897,1.0,0.0,3.0,10,2500,1,28,0
0.899,1.0,0.0,2.0,15,2500,5,20,0
0.92,1.0,0.0,2.0,6,10000,1,10,0
0.843,1.0,0.0,2.0,13,5,5,22,0
0.754,1.0,0.0,2.0,8,250,5,4,1
0.866,0.0,0.0,1.0,2,750,0,148,0
0.939,1.0,0.0,3.0,21,10000,2,15,0
0.754,1.0,1.0,2.0,11,0,5,166,0
0.897,0.0,0.0,3.0,21,0,4,163,0
0.55,1.0,0.0,2.0,7,5,1,12,1
0.698,0.0,0.0,3.0,2,5,2,113,0
0.92,1.0,0.0,2.0,9,10000,1,12,0
0.624,0.0,2.0,1.0,3,0,0,242,0
0.769,0.0,2.0,2.0,2,75,1,50,0
0.682,0.0,2.0,0.0,3,0,0,73,0
0.91,1.0,0.0,2.0,6,10000,1,6,0
0.897,0.0,2.0,2.0,2,0,1,46,1
0.91,1.0,0.0,2.0,10,250,1,12,0
0.754,1.0,0.0,3.0,15,2500,5,7,1
0.91,1.0,0.0,2.0,13,0,1,63,0
0.624,1.0,0.0,3.0,6,10000,2,54,0
0.698,1.0,1.0,2.0,13,25,3,50,0
0.5579999999999999,0.0,2.0,2.0,4,0,1,43,1
0.92,1.0,0.0,2.0,21,75,2,70,0
0.91,1.0,0.0,2.0,7,75,1,140,0
0.855,1.0,1.0,3.0,1,10000,1,47,0
0.926,1.0,0.0,2.0,21,0,4,8,0
0.92,0.0,0.0,3.0,11,2500,1,98,0
0.897,0.0,0.0,3.0,7,750,1,27,0
0.92,1.0,0.0,2.0,15,250,3,88,0
0.6659999999999999,1.0,0.0,2.0,8,25,1,88,0
0.624,1.0,0.0,2.0,9,250,1,48,1
0.698,1.0,0.0,2.0,6,0,1,24,1
0.8959999999999999,1.0,0.0,3.0,21,75,5,78,0
0.767,1.0,1.0,2.0,12,0,0,94,0
0.624,0.0,2.0,1.0,6,0,0,196,0
0.887,0.0,0.0,3.0,5,75,1,218,0
0.92,0.0,0.0,2.0,4,0,1,155,1
0.92,1.0,0.0,2.0,21,750,5,61,0
0.92,1.0,0.0,2.0,18,0,1,12,1
0.913,1.0,0.0,2.0,21,5,1,101,0
0.624,1.0,2.0,2.0,3,25,1,202,1
0.92,1.0,0.0,3.0,21,250,5,90,0
0.527,0.0,2.0,1.0,2,0,1,9,0
0.624,0.0,0.0,1.0,7,0,0,136,1
0.624,0.0,2.0,2.0,3,75,1,26,1
0.887,1.0,0.0,2.0,21,750,0,54,0
0.92,0.0,0.0,1.0,4,0,0,21,0
0.855,0.0,1.0,2.0,10,0,2,11,0
0.895,1.0,0.0,2.0,7,10000,1,109,0
0.897,0.0,2.0,2.0,4,0,0,146,0
0.624,0.0,2.0,1.0,7,0,0,88,1
0.926,0.0,2.0,1.0,15,0,0,21,0
0.91,1.0,0.0,2.0,6,0,4,4,0
0.624,1.0,0.0,2.0,5,2500,3,60,0
0.624,1.0,0.0,2.0,5,75,1,304,1
0.939,1.0,0.0,2.0,9,250,1,78,0
0.83,1.0,0.0,1.0,5,75,0,162,0
0.913,1.0,0.0,2.0,14,250,2,3,0
0.926,0.0,0.0,2.0,2,75,1,15,0
0.92,1.0,0.0,2.0,21,2500,5,116,0
0.624,1.0,0.0,2.0,12,25,2,83,1
0.92,1.0,0.0,2.0,21,2500,5,74,0
